_id,long,lat
366368084,106.7137062,10.743485
366368092,106.6147815,10.7389289
366368109,106.7966796,10.8496881
366368110,106.5582414,10.6866367
366368118,106.6718962,10.8293605
366368121,106.6092442,10.8583034
366368125,106.7089225,10.79196
366368130,106.8085456,10.8746067
366368143,106.7348766,10.7962556
366368169,106.6951066,10.8083017
366368172,106.6598368,10.842117
366368175,106.6728717,10.8425989
366368178,106.591531,10.6837755
366368182,106.6709134,10.7421444
366368183,106.7002455,10.8766642
366368185,106.5606573,10.7980675
366368186,106.6997696,10.7938947
366368194,106.7095438,10.7902412
366368200,106.7644383,10.8816616
366368208,106.7349986,10.7936457
366368211,106.7892343,10.847977
366368222,106.7437319,10.8771351
366368225,106.8425003,10.8578713
366368227,106.647331,10.7726071
366368261,106.5491211,10.7657301
366368264,106.6507117,10.7533034
366368266,106.8117182,10.8468822
366368275,106.7766108,10.8777181
366368285,106.8516365,10.811569
366368291,106.764915,10.7787781
366368294,106.6901706,10.8105646
366368305,106.6269857,10.7247291
366368311,106.5984369,10.8833508
366368313,106.6841719,10.7546334
366368320,106.7388327,10.8527616
366368324,106.7411332,10.8773357
366368325,106.7195562,10.8222295
366368326,106.8137034,10.8458243
366368328,106.5734987,10.8617494
366368363,106.6383813,10.7439384
366368374,106.675257,10.7812241
366368376,106.8671288,10.82214
366368386,106.7369923,10.7129071
366368394,106.6867526,10.8191594
366368409,106.7421988,10.863722
366368416,106.7658032,10.8261818
366368422,106.8104718,10.8711265
366368437,106.7830507,10.8769495
366368447,106.6094886,10.7929724
366368453,106.5813534,10.727963
366368454,106.7159791,10.8272547
366368485,106.7986693,10.8627953
366368488,106.5810713,10.8140355
366368489,106.6541895,10.7616623
366368515,106.7282956,10.8744697
366368517,106.6727638,10.7789554
366368520,106.6258741,10.7160713
366368522,106.5941184,10.750023
366368525,106.8282561,10.8853514
366368534,106.6852023,10.8251451
366368539,106.5771395,10.6996943
366368540,106.6727592,10.742907
366368543,106.7195854,10.8067007
366368551,106.8542266,10.8276493
366368559,106.8324089,10.8613694
366368565,106.847108,10.7976075
366368568,106.5869484,10.7488862
366368594,106.5512346,10.7696025
366368611,106.642737,10.7328845
366368614,106.8339607,10.8674296
366368615,106.7301028,10.822219
366368626,106.711861,10.7429531
366368641,106.8108155,10.8170607
366368664,106.6007294,10.7768131
366368668,106.68574,10.8115083
366368670,106.6521393,10.7895903
366368680,106.6512627,10.7578738
366368684,106.7179027,10.8071776
366368699,106.6275911,10.7736592
366368702,106.6533233,10.7757726
366368716,106.7755407,10.8420621
366368730,106.7348303,10.8686477
366368733,106.6526388,10.796588
366368737,106.5965152,10.8883738
366368740,106.7756021,10.8361428
366368752,106.599232,10.8631098
366368762,106.7038483,10.69
366368776,106.6798468,10.8301214
366368778,106.7534989,10.8659987
366368785,106.5769348,10.795682
366368787,106.6057762,10.7529114
366368807,106.6538171,10.7557033
366368819,106.6712945,10.8616899
366368838,106.6167593,10.7531314
366368855,106.7544551,10.8640483
366368861,106.7290197,10.8081057
366368862,106.6469545,10.7308144
366368866,106.725621,10.8319797
366368931,106.7755605,10.8775128
366368966,106.8372426,10.8618822
366368975,106.6048664,10.8765394
366368977,106.6382752,10.7741778
366368978,106.6761399,10.743565
366368987,106.7209349,10.7988042
366369006,106.7988997,10.8751586
366369010,106.6052567,10.8583152
