_id,segment_id,date,weekday,period,LOS,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode
13335,34010,2020-08-03,0,period_0_00,C,5765404727,5765404728,19,213726584,,4,Lạc Long Quân,tertiary,106.6486496,10.7756694,106.6485467,10.7755287
13336,34011,2020-08-02,6,period_23_30,E,5765404728,5765404727,19,213726584,,4,Lạc Long Quân,tertiary,106.6485467,10.7755287,106.6486496,10.7756694
13337,34011,2020-08-03,0,period_0_00,D,5765404728,5765404727,19,213726584,,4,Lạc Long Quân,tertiary,106.6485467,10.7755287,106.6486496,10.7756694
13338,34011,2020-12-02,2,period_4_30,D,5765404728,5765404727,19,213726584,,4,Lạc Long Quân,tertiary,106.6485467,10.7755287,106.6486496,10.7756694
13339,34011,2020-12-09,2,period_14_30,A,5765404728,5765404727,19,213726584,,4,Lạc Long Quân,tertiary,106.6485467,10.7755287,106.6486496,10.7756694
13340,34011,2020-12-28,0,period_5_00,A,5765404728,5765404727,19,213726584,,4,Lạc Long Quân,tertiary,106.6485467,10.7755287,106.6486496,10.7756694
13341,34012,2020-08-02,6,period_23_30,C,4636764460,4636764473,24,213727081,,2,Lý Thường Kiệt,primary,106.6526136,10.7897761,106.6526753,10.7895675
13342,34012,2020-08-03,0,period_0_00,E,4636764460,4636764473,24,213727081,,2,Lý Thường Kiệt,primary,106.6526136,10.7897761,106.6526753,10.7895675
13343,34012,2021-01-06,2,period_10_30,F,4636764460,4636764473,24,213727081,,2,Lý Thường Kiệt,primary,106.6526136,10.7897761,106.6526753,10.7895675
13344,34013,2020-12-10,3,period_0_30,B,4636764473,4636764472,9,213727081,,2,Lý Thường Kiệt,primary,106.6526753,10.7895675,106.6527058,10.7894845
13345,34013,2020-12-19,5,period_10_00,C,4636764473,4636764472,9,213727081,,2,Lý Thường Kiệt,primary,106.6526753,10.7895675,106.6527058,10.7894845
13346,34013,2021-03-09,1,period_10_30,B,4636764473,4636764472,9,213727081,,2,Lý Thường Kiệt,primary,106.6526753,10.7895675,106.6527058,10.7894845
13347,34013,2021-03-16,1,period_11_00,E,4636764473,4636764472,9,213727081,,2,Lý Thường Kiệt,primary,106.6526753,10.7895675,106.6527058,10.7894845
13348,34013,2021-03-31,2,period_0_30,A,4636764473,4636764472,9,213727081,,2,Lý Thường Kiệt,primary,106.6526753,10.7895675,106.6527058,10.7894845
13349,34014,2020-12-03,3,period_1_00,A,411926698,5350682982,27,214527211,,3,Trần Quốc Thảo,secondary,106.6868337,10.7827317,106.6866413,10.7828965
13350,34015,2020-11-16,0,period_1_30,F,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13351,34015,2020-11-20,4,period_2_00,F,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13352,34015,2020-12-01,1,period_1_30,E,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13353,34015,2020-12-09,2,period_14_00,A,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13354,34015,2020-12-15,1,period_1_30,F,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13355,34015,2020-12-27,6,period_4_30,A,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13356,34015,2020-12-28,0,period_4_30,A,5350682982,411926698,27,214527211,,3,Trần Quốc Thảo,secondary,106.6866413,10.7828965,106.6868337,10.7827317
13357,34017,2020-11-19,3,period_2_00,F,411926700,5350682982,6,214527211,,3,Trần Quốc Thảo,secondary,106.686595,10.782936,106.6866413,10.7828965
13358,34017,2020-12-27,6,period_3_00,A,411926700,5350682982,6,214527211,,3,Trần Quốc Thảo,secondary,106.686595,10.782936,106.6866413,10.7828965
13359,34017,2020-12-27,6,period_3_30,A,411926700,5350682982,6,214527211,,3,Trần Quốc Thảo,secondary,106.686595,10.782936,106.6866413,10.7828965
13360,34019,2020-11-16,0,period_1_30,F,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13361,34019,2020-11-19,3,period_2_00,F,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13362,34019,2020-11-27,4,period_1_30,F,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13363,34019,2020-12-01,1,period_1_30,F,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13364,34019,2020-12-27,6,period_3_00,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13365,34019,2020-12-27,6,period_4_00,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13366,34019,2020-12-28,0,period_4_00,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13367,34019,2020-12-28,0,period_5_30,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13368,34019,2020-12-28,0,period_6_30,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13369,34019,2020-12-28,0,period_7_00,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13370,34019,2020-12-28,0,period_7_30,A,411918658,411926700,42,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.686595,10.782936
13371,34020,2020-11-16,0,period_1_30,F,411918658,411926693,48,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.685973,10.7834895
13372,34020,2020-11-17,1,period_1_30,F,411918658,411926693,48,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.685973,10.7834895
13373,34020,2020-12-15,1,period_1_30,F,411918658,411926693,48,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.685973,10.7834895
13374,34020,2020-12-28,0,period_5_00,A,411918658,411926693,48,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.685973,10.7834895
13375,34020,2020-12-28,0,period_6_30,A,411918658,411926693,48,214527211,,3,Trần Quốc Thảo,secondary,106.6863082,10.7831971,106.685973,10.7834895
13376,34021,2020-11-16,0,period_1_30,F,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13377,34021,2020-12-01,1,period_1_30,F,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13378,34021,2020-12-27,6,period_3_30,A,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13379,34021,2020-12-28,0,period_5_00,A,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13380,34021,2020-12-28,0,period_5_30,A,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13381,34021,2020-12-28,0,period_6_00,A,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13382,34021,2020-12-28,0,period_7_30,A,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13383,34021,2021-01-05,1,period_10_00,F,411926693,411918658,48,214527211,,3,Trần Quốc Thảo,secondary,106.685973,10.7834895,106.6863082,10.7831971
13384,34024,2021-01-05,1,period_10_00,A,411926692,411926685,25,214527211,,3,Trần Quốc Thảo,secondary,106.685699,10.783752,106.685528,10.783903
13385,34025,2020-12-09,2,period_15_00,A,411926685,411926692,25,214527211,,3,Trần Quốc Thảo,secondary,106.685528,10.783903,106.685699,10.783752
13386,34025,2020-12-28,0,period_4_30,A,411926685,411926692,25,214527211,,3,Trần Quốc Thảo,secondary,106.685528,10.783903,106.685699,10.783752
13387,34029,2020-12-28,0,period_5_00,A,411926691,411926683,28,214527211,,3,Trần Quốc Thảo,secondary,106.685151,10.7841282,106.6853751,10.7840054
13388,34029,2020-12-28,0,period_6_30,A,411926691,411926683,28,214527211,,3,Trần Quốc Thảo,secondary,106.685151,10.7841282,106.6853751,10.7840054
13389,34029,2020-12-28,0,period_7_00,A,411926691,411926683,28,214527211,,3,Trần Quốc Thảo,secondary,106.685151,10.7841282,106.6853751,10.7840054
13390,34031,2020-12-27,6,period_3_30,A,3178456807,411926691,34,214527211,,3,Trần Quốc Thảo,secondary,106.6848533,10.7842356,106.685151,10.7841282
13391,34031,2020-12-28,0,period_4_00,A,3178456807,411926691,34,214527211,,3,Trần Quốc Thảo,secondary,106.6848533,10.7842356,106.685151,10.7841282
13392,34031,2020-12-28,0,period_5_30,A,3178456807,411926691,34,214527211,,3,Trần Quốc Thảo,secondary,106.6848533,10.7842356,106.685151,10.7841282
13393,34031,2020-12-28,0,period_7_30,A,3178456807,411926691,34,214527211,,3,Trần Quốc Thảo,secondary,106.6848533,10.7842356,106.685151,10.7841282
13394,34033,2020-12-09,2,period_14_00,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13395,34033,2020-12-27,6,period_3_00,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13396,34033,2020-12-27,6,period_3_30,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13397,34033,2020-12-27,6,period_4_30,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13398,34033,2020-12-28,0,period_5_00,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13399,34033,2020-12-28,0,period_5_30,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13400,34033,2020-12-28,0,period_6_00,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13401,34033,2020-12-28,0,period_7_30,A,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13402,34033,2021-01-05,1,period_10_00,D,5772101027,3178456807,45,214527211,,3,Trần Quốc Thảo,secondary,106.6844692,10.784388,106.6848533,10.7842356
13403,34035,2020-11-29,6,period_4_00,A,2240979391,2240979408,239,214583953,60.0,1,Cầu Bình Phước 2,trunk,106.7150626,10.8607907,106.7169899,10.8618149
13404,34039,2020-11-29,6,period_4_00,A,366429039,4068497307,45,214583956,60.0,1,Quốc lộ 1,trunk,106.7092716,10.8587374,106.7096855,10.8587018
13405,34089,2020-11-29,6,period_4_00,A,2241038268,2240985479,135,214584691,60.0,1,Cầu vượt Bình Phước,trunk,106.7238705,10.8653758,106.7227673,10.8648149
13406,34090,2020-11-29,6,period_4_00,A,2240979339,2240979365,74,214584693,60.0,1,Quốc lộ 1,trunk,106.7190479,10.8628617,106.7196678,10.863147
13407,34114,2020-11-29,6,period_4_00,A,2338831829,2240992099,30,214585726,,3,Quốc lộ 1,trunk_link,106.7233611,10.8660953,106.723437,10.8658338
13408,34146,2020-11-29,6,period_3_30,A,2240979385,2240979362,38,214587018,60.0,1,Quốc lộ 1,trunk,106.67578,10.8618095,106.6754261,10.8618182
13409,34149,2020-11-29,6,period_3_30,A,4069455199,2240979400,274,214587018,60.0,1,Quốc lộ 1,trunk,106.6738113,10.8618315,106.6712944,10.861785
13410,34150,2020-11-29,6,period_3_30,A,2240979400,3164009009,37,214587018,60.0,1,Quốc lộ 1,trunk,106.6712944,10.861785,106.6709533,10.8617766
13411,34152,2020-11-29,6,period_3_30,A,2325318740,2325318725,8,214587019,,4,Tô Ngọc Vân,tertiary,106.671317,10.8619668,106.6713827,10.8620076
13412,34303,2020-11-29,6,period_3_30,A,4069455197,2687996773,150,214588129,60.0,1,Quốc lộ 1,trunk,106.6685287,10.8617463,106.6671551,10.8617479
13413,34304,2020-11-29,6,period_3_30,A,2687996773,5767136176,41,214588129,60.0,1,Quốc lộ 1,trunk,106.6671551,10.8617479,106.6667721,10.8617459
13414,34318,2020-12-30,2,period_12_00,F,2242317798,4069486252,11,214756714,,3,Xã Bà Điểm,primary_link,106.6148154,10.8426751,106.6147804,10.8425774
13415,34356,2021-01-05,1,period_2_00,A,5817112629,5817112627,41,214768263,,4,Trần Đại Nghĩa,tertiary,106.6003819,10.7223515,106.6007596,10.7222992
13416,34356,2021-03-12,4,period_2_00,A,5817112629,5817112627,41,214768263,,4,Trần Đại Nghĩa,tertiary,106.6003819,10.7223515,106.6007596,10.7222992
13417,34366,2020-11-29,6,period_3_00,B,366400457,366436114,34,214918852,,2,Tô Ký,primary,106.6264374,10.8527543,106.6262903,10.8530313
13418,34366,2020-12-21,0,period_15_00,B,366400457,366436114,34,214918852,,2,Tô Ký,primary,106.6264374,10.8527543,106.6262903,10.8530313
13419,34366,2020-12-23,2,period_14_30,B,366400457,366436114,34,214918852,,2,Tô Ký,primary,106.6264374,10.8527543,106.6262903,10.8530313
13420,34366,2020-12-23,2,period_15_00,B,366400457,366436114,34,214918852,,2,Tô Ký,primary,106.6264374,10.8527543,106.6262903,10.8530313
13421,34367,2020-12-22,1,period_13_30,B,366436114,366423179,68,214918852,,2,Tô Ký,primary,106.6262903,10.8530313,106.6259924,10.8535692
13422,34367,2020-12-22,1,period_14_00,B,366436114,366423179,68,214918852,,2,Tô Ký,primary,106.6262903,10.8530313,106.6259924,10.8535692
13423,34367,2020-12-22,1,period_15_30,B,366436114,366423179,68,214918852,,2,Tô Ký,primary,106.6262903,10.8530313,106.6259924,10.8535692
13424,34367,2020-12-23,2,period_14_00,B,366436114,366423179,68,214918852,,2,Tô Ký,primary,106.6262903,10.8530313,106.6259924,10.8535692
13425,34367,2020-12-24,3,period_12_00,E,366436114,366423179,68,214918852,,2,Tô Ký,primary,106.6262903,10.8530313,106.6259924,10.8535692
13426,34368,2020-12-24,3,period_12_00,F,366423179,366455955,47,214918852,,2,Tô Ký,primary,106.6259924,10.8535692,106.6257293,10.85391
13427,34369,2020-12-24,3,period_11_30,F,366455955,366456151,82,214918852,,2,Tô Ký,primary,106.6257293,10.85391,106.6252083,10.8544446
13428,34369,2020-12-24,3,period_12_00,F,366455955,366456151,82,214918852,,2,Tô Ký,primary,106.6257293,10.85391,106.6252083,10.8544446
13429,34370,2020-11-28,5,period_14_30,B,366456151,366469114,55,214918852,,2,Tô Ký,primary,106.6252083,10.8544446,106.6248211,10.8547698
13430,34370,2020-12-22,1,period_14_00,B,366456151,366469114,55,214918852,,2,Tô Ký,primary,106.6252083,10.8544446,106.6248211,10.8547698
13431,34370,2020-12-23,2,period_14_30,B,366456151,366469114,55,214918852,,2,Tô Ký,primary,106.6252083,10.8544446,106.6248211,10.8547698
13432,34371,2020-11-29,6,period_3_00,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13433,34371,2020-12-21,0,period_14_30,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13434,34371,2020-12-21,0,period_15_00,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13435,34371,2020-12-21,0,period_15_30,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13436,34371,2020-12-22,1,period_13_30,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13437,34371,2020-12-22,1,period_14_30,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13438,34371,2020-12-22,1,period_15_00,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13439,34371,2020-12-22,1,period_15_30,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13440,34371,2020-12-23,2,period_14_00,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13441,34371,2020-12-23,2,period_15_00,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13442,34371,2020-12-23,2,period_15_30,B,366469114,366381195,51,214918852,,2,Tô Ký,primary,106.6248211,10.8547698,106.6244421,10.8550444
13443,34372,2020-12-21,0,period_14_30,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13444,34372,2020-12-21,0,period_15_00,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13445,34372,2020-12-22,1,period_13_30,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13446,34372,2020-12-22,1,period_14_00,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13447,34372,2020-12-22,1,period_15_00,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13448,34372,2020-12-22,1,period_15_30,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13449,34372,2020-12-23,2,period_14_00,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13450,34372,2020-12-23,2,period_14_30,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13451,34372,2020-12-23,2,period_15_00,B,366381195,5769332362,86,214918852,,2,Tô Ký,primary,106.6244421,10.8550444,106.6237427,10.8554183
13452,34373,2020-11-28,5,period_14_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13453,34373,2020-11-29,6,period_3_00,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13454,34373,2020-12-21,0,period_14_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13455,34373,2020-12-21,0,period_15_00,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13456,34373,2020-12-21,0,period_15_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13457,34373,2020-12-22,1,period_13_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13458,34373,2020-12-22,1,period_14_00,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13459,34373,2020-12-22,1,period_14_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13460,34373,2020-12-22,1,period_15_00,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13461,34373,2020-12-22,1,period_15_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13462,34373,2020-12-23,2,period_14_00,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13463,34373,2020-12-23,2,period_14_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13464,34373,2020-12-23,2,period_15_00,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13465,34373,2020-12-23,2,period_15_30,B,5769332362,366390037,24,214918852,,2,Tô Ký,primary,106.6237427,10.8554183,106.6235422,10.8555254
13466,34374,2020-12-22,1,period_14_30,B,366390037,5762600040,19,214918852,,2,Tô Ký,primary,106.6235422,10.8555254,106.623367,10.8555203
13467,34375,2020-12-23,2,period_14_30,B,1500226704,1500226680,22,214926372,40.0,3,Võ Văn Kiệt,trunk_link,106.6036625,10.7186024,106.6034735,10.7185205
13468,34501,2020-12-25,4,period_8_00,C,2244906848,2244906871,89,215071401,,3,Nguyễn Lương Bằng,secondary,106.7241597,10.7249999,106.7237464,10.7256951
13469,34501,2020-12-25,4,period_8_30,A,2244906848,2244906871,89,215071401,,3,Nguyễn Lương Bằng,secondary,106.7241597,10.7249999,106.7237464,10.7256951
13470,34503,2020-12-25,4,period_8_00,A,2244906851,3171500939,176,215071401,,3,Nguyễn Lương Bằng,secondary,106.7231231,10.7267196,106.7222721,10.7280687
13471,34503,2020-12-25,4,period_8_30,A,2244906851,3171500939,176,215071401,,3,Nguyễn Lương Bằng,secondary,106.7231231,10.7267196,106.7222721,10.7280687
13472,34504,2020-12-25,4,period_8_00,B,3171500939,2244906856,21,215071401,,3,Nguyễn Lương Bằng,secondary,106.7222721,10.7280687,106.7221668,10.7282357
13473,34507,2020-12-25,4,period_8_30,B,2244906857,5788632144,37,215071401,,3,Nguyễn Lương Bằng,secondary,106.7212339,10.7297559,106.7210615,10.7300431
13474,34508,2020-12-25,4,period_8_30,C,5788632144,5788632145,7,215071401,,3,Nguyễn Lương Bằng,secondary,106.7210615,10.7300431,106.7210257,10.7300963
13475,34510,2020-12-25,4,period_8_30,F,2993772505,5788761263,18,215071401,,3,Nguyễn Lương Bằng,secondary,106.7205116,10.7309594,106.7204291,10.7311062
13476,34511,2020-12-25,4,period_8_30,F,2244906868,2244914061,157,215071404,,3,Cầu Cả Cấm,secondary,106.7257177,10.7225313,106.7249535,10.723735
13477,34512,2020-12-25,4,period_8_30,A,2346953828,5811493707,13,215071572,,4,Cầu Ông Đội,tertiary,106.7312623,10.713383,106.7312577,10.7135062
13478,34520,2020-12-25,4,period_8_30,A,2244906858,2244906866,142,215071573,,3,Nguyễn Lương Bằng,secondary,106.7291968,10.7168425,106.7285203,10.7179378
13479,34523,2020-12-25,4,period_8_30,A,2244906863,2244906860,139,215071573,,3,Nguyễn Lương Bằng,secondary,106.727202,10.7201102,106.7265424,10.7211858
13480,34524,2020-12-25,4,period_8_30,A,2244906860,5794957711,38,215071573,,3,Nguyễn Lương Bằng,secondary,106.7265424,10.7211858,106.7263639,10.7214804
13481,34603,2020-11-29,6,period_15_30,A,5769524920,366478514,23,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.651978,10.8587705
13482,34604,2020-11-29,6,period_14_00,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13483,34604,2020-11-29,6,period_14_30,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13484,34604,2020-11-30,0,period_23_00,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13485,34604,2020-12-01,1,period_13_30,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13486,34604,2020-12-01,1,period_15_00,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13487,34604,2020-12-12,5,period_7_00,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13488,34604,2020-12-12,5,period_8_00,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13489,34604,2020-12-12,5,period_8_30,A,5769524920,366387693,92,215347738,,3,Lê Đức Thọ,secondary,106.6521267,10.8586238,106.6527217,10.8580367
13490,34606,2020-11-28,5,period_15_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13491,34606,2020-11-29,6,period_12_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13492,34606,2020-11-29,6,period_2_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13493,34606,2020-11-29,6,period_7_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13494,34606,2020-11-30,0,period_13_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13495,34606,2020-11-30,0,period_14_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13496,34606,2020-12-01,1,period_13_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13497,34606,2020-12-01,1,period_14_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13498,34606,2020-12-01,1,period_15_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13499,34606,2020-12-02,2,period_13_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13500,34606,2020-12-02,2,period_14_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13501,34606,2020-12-02,2,period_15_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13502,34606,2020-12-02,2,period_15_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13503,34606,2020-12-05,5,period_9_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13504,34606,2020-12-06,6,period_13_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13505,34606,2020-12-06,6,period_14_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13506,34606,2020-12-06,6,period_14_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13507,34606,2020-12-06,6,period_15_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13508,34606,2020-12-06,6,period_2_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13509,34606,2020-12-06,6,period_3_00,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
13510,34606,2020-12-06,6,period_3_30,A,366387693,3169702459,29,215347738,,3,Lê Đức Thọ,secondary,106.6527217,10.8580367,106.6529179,10.8578515
